transaction_id,user_id,merchant_id,transaction_amount,transaction_status,transaction_date,bank_name
T455340,U073,M006,32115.14,Success,2025-06-10 16:14:55.206714,SBI
T762014,U036,M003,3855.57,Failed,2025-06-17 18:08:31.207025,ICICI
T102288,U055,M030,29657.58,Success,2025-05-07 05:59:10.207335,ICICI
T854169,U077,M029,44727.88,Success,2025-07-18 16:51:58.207644,ICICI
T215530,U022,M026,23665.17,Success,2025-06-03 09:27:16.207955,Axis
T238864,U002,M018,1751.37,Success,2025-05-09 07:14:09.208265,HDFC
T981508,U003,M008,31282.53,Success,2025-06-09 15:27:44.208596,Axis
T159578,U082,M025,40242.79,Success,2025-07-24 22:34:52.208919,ICICI
T541743,U025,M022,45077.61,Success,2025-05-22 00:42:22.209310,HDFC
T394241,U035,M007,16370.57,Failed,2025-06-23 02:21:36.209635,ICICI
T500016,U081,M021,9275.63,Success,2025-05-20 21:57:14.209951,HDFC
T450232,U067,M022,41083.88,Success,2025-06-12 09:19:15.210275,Axis
T106154,U011,M006,646.51,Success,2025-07-07 19:25:09.210599,HDFC
T409576,U085,M030,32921.71,Success,2025-05-25 07:13:08.210917,SBI
T270190,U085,M029,18759.36,Success,2025-06-04 22:31:28.211229,SBI
T725654,U003,M019,4592.24,Success,2025-07-25 06:02:43.211538,Axis
T263798,U029,M015,18275.17,Success,2025-04-27 05:05:50.211851,Kotak
T291511,U071,M030,13386.38,Success,2025-06-09 03:57:02.212195,HDFC
T524745,U091,M002,12571.29,Success,2025-06-01 22:03:28.212568,SBI
T780552,U098,M015,138.38,Success,2025-07-24 12:00:12.212894,HDFC
T890851,U038,M008,18834.09,Success,2025-05-09 06:02:40.213256,SBI
T985482,U098,M029,34516.32,Success,2025-04-30 10:09:52.213581,HDFC
T469025,U046,M008,34950.22,Failed,2025-06-06 14:21:10.213898,Axis
T368269,U065,M025,4050.04,Success,2025-06-17 01:43:04.214212,ICICI
T954749,U057,M026,18424.12,Failed,2025-05-23 08:54:23.214539,Axis
T812685,U003,M008,43697.83,Success,2025-07-15 15:26:29.214854,Axis
T835771,U035,M027,43871.34,Success,2025-06-14 20:39:55.215167,ICICI
T673344,U019,M004,17678.68,Success,2025-07-04 22:36:41.215488,HDFC
T697641,U058,M016,12513.61,Success,2025-06-01 05:05:07.215826,Kotak
T389873,U092,M013,20614.58,Success,2025-05-15 12:38:18.216145,Kotak
T233350,U030,M014,2018.17,Success,2025-06-04 11:49:47.216476,Kotak
T945988,U060,M020,38795.6,Success,2025-06-16 16:44:57.216798,ICICI
T527559,U037,M019,3777.14,Success,2025-06-01 12:59:42.217147,Axis
T709722,U040,M019,40848.17,Success,2025-07-23 19:52:45.217483,Kotak
T996867,U086,M029,8791.56,Failed,2025-07-08 00:20:59.217819,Axis
T152950,U033,M006,30281.13,Success,2025-06-02 21:53:36.218141,Axis
T293482,U022,M014,28227.41,Success,2025-05-08 20:22:54.218457,Axis
T111617,U050,M014,19967.94,Success,2025-06-09 09:26:23.218771,Axis
T696845,U075,M014,8928.34,Success,2025-07-22 00:00:01.219085,Axis
T461499,U049,M020,49264.81,Success,2025-07-23 13:36:40.219396,SBI
T730003,U085,M027,7800.56,Failed,2025-07-24 03:53:59.219717,SBI
T873048,U078,M026,47572.33,Success,2025-06-18 13:32:23.220033,HDFC
T359992,U028,M011,37599.63,Success,2025-07-06 16:26:52.220345,Axis
T600652,U052,M018,25786.92,Success,2025-07-04 06:55:12.220681,HDFC
T619498,U058,M020,9445.82,Failed,2025-07-24 07:30:53.221004,Kotak
T918926,U056,M001,15125.28,Success,2025-05-20 07:55:12.221361,HDFC
T367184,U068,M006,2537.9,Success,2025-07-19 12:19:56.221677,ICICI
T946703,U033,M029,30439.63,Success,2025-05-20 07:49:39.221991,Axis
T200291,U042,M007,30195.81,Success,2025-07-07 18:37:11.222303,Kotak
T298809,U098,M020,4323.43,Success,2025-05-08 13:57:34.222615,HDFC
T522000,U002,M001,320.51,Success,2025-05-02 19:11:01.222926,HDFC
T403660,U039,M002,32653.34,Success,2025-06-29 06:00:17.223240,SBI
T832320,U060,M030,20004.92,Success,2025-07-16 21:44:57.223552,ICICI
T746908,U093,M024,47200.36,Success,2025-07-12 06:40:43.223864,Axis
T419773,U095,M021,33100.62,Success,2025-07-18 03:38:54.224186,Axis
T135395,U037,M024,46795.6,Success,2025-05-03 05:00:47.224526,Axis
T328303,U039,M004,932.47,Success,2025-06-15 11:57:50.224847,SBI
T950948,U074,M016,16137.72,Success,2025-07-22 20:01:25.225200,Axis
T766441,U070,M016,6706.52,Success,2025-06-22 18:22:41.225525,Axis
T742669,U070,M014,32256.93,Success,2025-07-16 04:50:58.225843,Axis
T803973,U050,M010,8072.47,Success,2025-07-11 15:31:14.226195,Axis
T799535,U090,M005,14912.89,Success,2025-04-27 10:41:36.226596,ICICI
T445512,U080,M023,32483.33,Success,2025-05-01 17:48:51.226923,HDFC
T643781,U024,M008,16908.0,Success,2025-05-18 21:07:37.227239,ICICI
T132485,U073,M030,24275.52,Success,2025-06-06 18:20:30.227554,SBI
T548902,U078,M026,5205.01,Success,2025-05-21 16:26:55.227869,HDFC
T685838,U080,M013,6342.61,Success,2025-06-20 12:39:50.228182,HDFC
T967469,U100,M018,46068.73,Success,2025-07-14 14:42:26.228512,Axis
T135604,U084,M028,18564.08,Success,2025-06-17 04:25:12.228832,SBI
T238106,U001,M003,23745.52,Success,2025-05-31 17:33:59.229195,Axis
T357954,U081,M030,238.63,Success,2025-06-25 02:53:08.229524,HDFC
T528334,U053,M004,46828.72,Success,2025-06-07 03:37:58.229838,HDFC
T699650,U043,M016,7731.47,Success,2025-07-09 13:36:04.230150,Axis
T783291,U094,M021,48182.86,Success,2025-05-24 12:51:52.230461,SBI
T990843,U001,M010,12470.65,Failed,2025-05-26 04:25:00.230772,Axis
T614591,U033,M004,35569.98,Success,2025-05-27 05:11:44.231083,Axis
T336494,U010,M022,9789.14,Success,2025-06-29 11:15:06.231405,ICICI
T748725,U041,M028,20294.74,Success,2025-04-27 13:54:00.231718,HDFC
T154347,U064,M016,24843.82,Failed,2025-06-27 17:02:47.232031,HDFC
T277794,U010,M016,49529.91,Success,2025-05-30 06:53:07.232343,ICICI
T165126,U029,M014,4399.43,Success,2025-06-21 05:28:23.232677,Kotak
T898800,U085,M006,48303.31,Failed,2025-05-10 13:51:47.232995,SBI
T828770,U043,M027,31138.49,Success,2025-07-16 11:50:40.233462,Axis
T712188,U077,M024,3642.03,Success,2025-05-15 14:14:50.233806,ICICI
T640683,U062,M007,10577.36,Success,2025-04-30 06:10:15.234128,HDFC
T299100,U039,M024,9274.04,Success,2025-05-24 21:07:17.234443,SBI
T993160,U040,M009,42346.77,Success,2025-05-24 04:04:59.234758,Kotak
T676664,U078,M001,39008.56,Success,2025-06-13 05:53:41.235072,HDFC
T552200,U004,M015,37514.64,Success,2025-06-17 05:48:40.235386,SBI
T536189,U017,M025,11352.08,Success,2025-05-02 17:17:49.235699,SBI
T105387,U089,M027,23574.76,Success,2025-05-27 13:02:13.236013,HDFC
T179918,U100,M025,30454.21,Success,2025-07-11 16:44:23.236325,Axis
T594106,U081,M002,48875.11,Success,2025-07-02 03:31:46.236657,HDFC
T684437,U100,M012,4582.44,Success,2025-07-02 19:52:35.236975,Axis
T350496,U085,M006,43207.51,Success,2025-06-22 22:13:46.237343,SBI
T463974,U011,M009,17648.6,Failed,2025-05-15 00:59:16.237661,HDFC
T368218,U005,M020,40715.76,Success,2025-06-19 13:16:03.237986,HDFC
T933393,U046,M017,172.64,Success,2025-05-29 23:12:26.238312,Axis
T671063,U095,M003,36473.1,Failed,2025-07-13 18:26:57.238631,Axis
T200072,U042,M029,41774.87,Success,2025-05-21 15:24:27.238946,Kotak
T384424,U092,M026,30995.81,Success,2025-06-30 07:17:34.239258,Kotak
T483511,U032,M020,33353.63,Failed,2025-07-24 20:14:23.239568,Kotak
T517722,U007,M021,24645.66,Success,2025-06-11 05:55:21.239880,ICICI
T102823,U007,M010,664.26,Success,2025-05-20 05:03:22.240193,ICICI
T969138,U002,M023,15642.97,Success,2025-07-22 00:34:43.240524,HDFC
T426902,U016,M018,13886.94,Success,2025-04-28 03:02:51.240846,Kotak
T898112,U032,M020,46163.66,Success,2025-07-04 10:56:45.241205,Kotak
T672450,U020,M006,4163.6,Success,2025-06-17 17:39:15.241532,SBI
T125305,U088,M007,29469.46,Success,2025-06-03 13:30:58.241849,HDFC
T906297,U021,M025,46994.6,Success,2025-07-06 08:28:52.242190,SBI
T141844,U031,M017,18650.16,Success,2025-07-15 00:45:29.242507,ICICI
T670412,U071,M013,34256.19,Success,2025-05-23 09:39:06.242821,HDFC
T758864,U089,M024,1149.98,Success,2025-06-08 12:43:38.243146,HDFC
T660126,U070,M001,7662.43,Success,2025-05-27 13:50:12.243491,Axis
T265096,U078,M023,16963.51,Success,2025-07-22 20:24:05.243894,HDFC
T500699,U037,M023,21922.74,Success,2025-06-23 15:03:42.244221,Axis
T316684,U027,M024,11912.83,Success,2025-07-05 07:53:36.244556,Kotak
T537805,U017,M007,2869.14,Success,2025-05-14 18:40:05.244877,SBI
T734285,U060,M010,13255.99,Success,2025-04-28 08:23:01.245277,ICICI
T627577,U065,M029,2765.75,Success,2025-07-09 23:14:58.245683,ICICI
T981256,U056,M016,2224.32,Success,2025-07-05 05:33:58.246017,HDFC
T734513,U072,M016,49620.77,Success,2025-04-30 11:24:11.246359,HDFC
T725560,U022,M002,48954.49,Success,2025-07-04 19:47:23.246698,Axis
T223191,U077,M023,30795.17,Success,2025-06-17 20:30:21.247034,ICICI
T979855,U093,M027,34668.51,Failed,2025-07-21 08:07:18.247351,Axis
T395853,U029,M003,4684.59,Success,2025-07-01 10:29:31.247709,Kotak
T997747,U019,M026,19550.9,Success,2025-05-06 01:51:12.248049,HDFC
T200923,U043,M018,13856.28,Success,2025-05-29 05:00:02.248367,Axis
T688122,U007,M011,8234.17,Success,2025-06-04 02:45:43.248722,ICICI
T352674,U024,M022,6053.31,Success,2025-06-23 00:21:00.249041,ICICI
T788073,U052,M002,14833.9,Success,2025-06-09 12:02:33.249415,HDFC
T937519,U088,M022,49390.65,Success,2025-05-10 14:09:35.249734,HDFC
T118968,U041,M008,30070.92,Failed,2025-06-11 00:18:15.250047,HDFC
T811060,U001,M016,23922.61,Failed,2025-05-22 19:31:14.250490,Axis
T481008,U092,M009,14883.67,Success,2025-07-05 20:53:15.250974,Kotak
T832140,U008,M028,26637.95,Success,2025-07-21 22:04:17.251462,Axis
T811890,U099,M005,45934.84,Success,2025-07-22 06:39:50.251958,Kotak
T306240,U011,M015,37560.68,Success,2025-05-24 10:17:29.252428,HDFC
T509365,U096,M003,41161.43,Success,2025-06-20 21:46:28.252818,ICICI
T455423,U094,M008,28871.3,Success,2025-06-06 05:45:18.253242,SBI
T931177,U063,M026,19435.55,Success,2025-06-04 23:20:43.253588,Kotak
T238695,U053,M006,12485.04,Success,2025-07-03 14:37:34.253924,HDFC
T895810,U074,M013,46150.17,Success,2025-05-31 14:47:09.254265,Axis
T343363,U002,M005,37477.11,Success,2025-05-03 11:54:00.254597,HDFC
T875802,U069,M010,920.55,Success,2025-06-01 15:38:41.254916,HDFC
T609777,U072,M030,22476.38,Success,2025-05-17 07:44:16.255231,HDFC
T507121,U067,M013,2516.09,Success,2025-07-14 05:43:41.255545,Axis
T154351,U051,M008,2172.34,Success,2025-06-03 18:32:03.255957,HDFC
T350301,U056,M027,517.35,Success,2025-04-30 14:47:50.256362,HDFC
T235544,U094,M017,44366.26,Success,2025-05-04 20:39:23.256708,SBI
T778407,U082,M014,13372.5,Success,2025-04-27 02:54:19.257029,ICICI
T754148,U070,M019,6122.08,Success,2025-07-18 19:11:59.257412,Axis
T326865,U076,M002,29659.02,Success,2025-05-12 08:29:46.257757,SBI
T161553,U095,M008,31990.82,Success,2025-05-10 05:49:24.258081,Axis
T482558,U018,M001,30454.67,Success,2025-05-29 06:04:47.258397,ICICI
T265758,U089,M007,38392.89,Success,2025-06-10 00:16:01.258709,HDFC
T893747,U048,M019,23427.8,Success,2025-06-23 08:24:13.259021,ICICI
T484479,U030,M028,5694.48,Success,2025-06-28 09:07:59.259333,Kotak
T964424,U024,M013,2178.84,Success,2025-06-25 20:34:50.259778,ICICI
T851417,U069,M014,2245.6,Success,2025-07-19 03:15:37.260270,HDFC
T585981,U045,M030,40754.91,Success,2025-06-13 04:59:46.260815,Axis
T409619,U085,M011,12963.7,Success,2025-05-22 21:11:33.261295,SBI
T760775,U076,M005,2287.85,Success,2025-05-24 02:15:46.261635,SBI
T883460,U072,M020,14147.64,Success,2025-05-24 01:03:32.261960,HDFC
T445377,U029,M017,4619.09,Success,2025-06-19 11:09:19.262302,Kotak
T117081,U081,M018,6126.7,Success,2025-06-18 13:13:09.262623,HDFC
T724157,U050,M012,31499.6,Failed,2025-06-16 17:48:17.262940,Axis
T321628,U037,M029,41964.49,Success,2025-05-23 19:38:44.263257,Axis
T899108,U043,M013,49019.51,Success,2025-05-11 13:50:05.263606,Axis
T276028,U077,M026,34322.85,Success,2025-05-10 20:22:36.263978,ICICI
T229339,U064,M020,24802.57,Success,2025-05-26 21:59:41.264379,HDFC
T833385,U053,M013,702.37,Success,2025-07-14 03:26:13.264726,HDFC
T528226,U014,M026,21057.95,Success,2025-05-09 21:22:55.265047,ICICI
T424635,U070,M014,1621.12,Success,2025-04-27 08:39:45.265460,Axis
T410727,U058,M028,32053.31,Success,2025-07-08 21:57:41.265798,Kotak
T542078,U052,M001,6640.98,Success,2025-05-30 15:31:29.266137,HDFC
T938626,U009,M012,25248.0,Success,2025-04-28 23:32:55.266454,ICICI
T174455,U048,M007,34076.67,Success,2025-05-02 22:20:11.266769,ICICI
T562651,U030,M022,36319.2,Success,2025-05-05 02:19:59.267083,Kotak
T543715,U064,M026,4785.08,Success,2025-06-06 10:28:02.267403,HDFC
T156590,U045,M017,22057.88,Success,2025-05-02 08:19:28.267731,Axis
T491558,U017,M006,12857.44,Success,2025-05-03 15:07:03.268056,SBI
T319350,U032,M019,16387.22,Success,2025-06-08 06:57:08.268381,Kotak
T694718,U034,M002,35511.79,Success,2025-05-21 23:53:42.268718,Kotak
T867476,U096,M012,10768.33,Success,2025-07-01 08:46:03.269037,ICICI
T951077,U041,M023,46954.56,Success,2025-07-24 11:05:41.269479,HDFC
T590249,U075,M002,16033.96,Success,2025-06-10 00:39:22.269809,Axis
T229088,U074,M030,36793.45,Success,2025-07-08 23:35:49.270127,Axis
T774219,U068,M021,28821.38,Success,2025-06-03 23:18:39.270439,ICICI
T555844,U096,M030,15087.18,Success,2025-07-05 02:28:06.270753,ICICI
T524270,U075,M007,21541.29,Success,2025-06-03 01:08:10.271127,Axis
T229032,U071,M008,9820.93,Success,2025-05-27 15:10:20.271462,HDFC
T848141,U078,M016,13265.77,Success,2025-06-30 10:43:54.271783,HDFC
T686747,U059,M013,27392.24,Success,2025-04-27 00:20:43.272097,HDFC
T492435,U088,M015,2553.88,Success,2025-05-14 09:01:32.272409,HDFC
T354685,U096,M023,23965.61,Success,2025-06-11 08:50:32.272746,ICICI
T940212,U094,M003,27148.84,Success,2025-05-20 01:37:56.273090,SBI
T997097,U001,M026,32155.21,Success,2025-06-20 01:39:30.273427,Axis
T294624,U021,M001,30213.15,Success,2025-06-07 07:59:51.273753,SBI
T612616,U031,M007,9563.72,Success,2025-07-14 16:51:49.274072,ICICI
T250634,U089,M023,30224.85,Success,2025-06-11 20:31:00.274392,HDFC
T323033,U088,M005,10595.63,Success,2025-07-18 21:35:59.274714,HDFC
T524539,U038,M009,2091.91,Success,2025-07-19 16:09:44.275039,SBI
T687906,U018,M011,12079.65,Success,2025-05-12 06:03:55.275355,ICICI
T955089,U051,M030,40214.33,Success,2025-06-10 00:32:58.275678,HDFC
T494329,U080,M028,29727.59,Success,2025-05-14 11:34:48.275993,HDFC
T370833,U022,M015,23722.55,Success,2025-05-19 07:54:53.276304,Axis
T752161,U091,M006,11269.34,Success,2025-06-17 06:40:44.276637,SBI
T454573,U084,M005,2432.03,Success,2025-05-19 11:30:23.276954,SBI
T819334,U024,M001,28804.06,Success,2025-05-20 17:56:49.277322,ICICI
T822196,U001,M003,21221.66,Success,2025-05-14 16:23:49.277644,Axis
T339026,U098,M026,8841.84,Success,2025-05-23 10:06:56.277998,HDFC
T407584,U018,M007,48080.22,Success,2025-06-13 08:50:05.278405,ICICI
T791895,U010,M020,29590.38,Success,2025-05-10 20:14:36.278733,ICICI
T737647,U002,M026,33666.13,Success,2025-05-28 12:26:50.279052,HDFC
T959704,U042,M028,4296.77,Success,2025-07-17 03:57:35.279369,Kotak
T381782,U089,M011,6429.2,Success,2025-06-03 02:40:33.279683,HDFC
T160375,U057,M011,21877.23,Success,2025-07-02 07:24:33.280001,Axis
T738951,U080,M003,10166.8,Success,2025-05-17 19:31:04.280316,HDFC
T230355,U004,M001,35859.39,Success,2025-06-03 12:47:50.280649,SBI
T926909,U037,M008,10750.86,Success,2025-05-11 08:46:02.281042,Axis
T293257,U100,M025,21681.55,Success,2025-06-26 01:33:27.281470,Axis
T859909,U100,M005,45689.19,Success,2025-06-13 04:27:07.281933,Axis
T571230,U060,M015,10995.36,Success,2025-05-03 16:00:02.282429,ICICI
T534286,U093,M017,35022.19,Success,2025-04-29 14:55:13.282789,Axis
T517779,U052,M030,15007.01,Success,2025-06-11 18:23:00.283124,HDFC
T129650,U057,M001,10446.04,Success,2025-05-31 10:36:05.283447,Axis
T154903,U031,M013,39898.77,Success,2025-05-28 20:58:21.283766,ICICI
T744205,U041,M006,31232.86,Success,2025-07-12 15:23:31.284083,HDFC
T419014,U018,M021,14454.43,Success,2025-07-06 00:25:17.284415,ICICI
T964122,U005,M021,23698.55,Success,2025-07-04 02:07:44.284803,HDFC
T411963,U094,M002,6700.59,Success,2025-06-13 12:07:55.285167,SBI
T383376,U003,M022,32435.39,Success,2025-06-07 12:17:25.285521,Axis
T596231,U098,M012,25366.34,Success,2025-06-06 21:36:27.286006,HDFC
T575469,U054,M005,18625.39,Success,2025-07-25 05:58:33.286499,HDFC
T102537,U056,M027,8079.06,Success,2025-07-17 04:01:35.286968,HDFC
T141953,U032,M023,20301.41,Success,2025-07-13 11:40:04.287417,Kotak
T633050,U085,M012,31751.21,Success,2025-07-12 10:03:33.287858,SBI
T948898,U052,M029,47764.46,Success,2025-05-21 19:36:08.288295,HDFC
T531618,U094,M003,14207.95,Success,2025-06-08 19:43:09.288789,SBI
T380248,U041,M020,24336.49,Success,2025-06-22 06:10:15.289260,HDFC
T319011,U014,M017,46273.04,Success,2025-06-22 08:12:49.289598,ICICI
T832936,U099,M019,34001.62,Success,2025-07-08 00:30:20.289919,Kotak
T702213,U070,M023,13962.04,Success,2025-06-23 10:02:14.290238,Axis
T927948,U010,M009,29977.23,Success,2025-07-03 21:28:59.290555,ICICI
T630669,U055,M002,29504.94,Success,2025-06-25 13:27:00.290868,ICICI
T430295,U041,M001,43352.09,Success,2025-06-23 07:50:36.291192,HDFC
T836310,U085,M007,7231.83,Success,2025-06-05 19:47:06.291509,SBI
T912727,U056,M010,10902.26,Failed,2025-05-09 03:19:09.291825,HDFC
T881505,U029,M019,12937.27,Success,2025-06-02 08:02:21.292199,Kotak
T206356,U017,M004,7931.73,Success,2025-06-18 13:17:09.292652,SBI
T714175,U091,M030,44037.95,Success,2025-07-13 13:22:19.292988,SBI
T782535,U010,M022,43364.49,Success,2025-05-06 11:20:09.293434,ICICI
T445552,U079,M010,28163.01,Success,2025-05-29 07:10:11.293779,Kotak
T339052,U033,M001,303.78,Failed,2025-05-03 10:52:44.294100,Axis
T291315,U088,M015,21903.18,Success,2025-07-03 05:02:46.294416,HDFC
T271283,U018,M030,9736.12,Success,2025-06-22 18:42:30.294732,ICICI
T656851,U091,M030,15278.87,Failed,2025-06-13 15:58:25.295046,SBI
T414752,U023,M027,44486.24,Success,2025-06-27 04:29:24.295360,Kotak
T269466,U044,M013,35785.11,Success,2025-07-07 19:45:21.295800,Axis
T628498,U090,M016,3304.28,Success,2025-06-15 04:31:13.296219,ICICI
T911966,U065,M017,7153.06,Success,2025-05-08 20:16:54.296581,ICICI
T314989,U058,M017,32183.71,Success,2025-06-28 08:21:03.296972,Kotak
T606544,U008,M011,32897.5,Failed,2025-07-17 15:47:41.297348,Axis
T404216,U009,M013,26155.61,Success,2025-06-02 15:59:36.297733,ICICI
T831411,U010,M024,10076.43,Success,2025-07-05 13:43:38.298088,ICICI
T367825,U074,M021,18566.89,Success,2025-05-26 01:08:23.298420,Axis
T590249,U096,M019,30012.97,Success,2025-07-19 19:06:21.298787,ICICI
T384183,U051,M001,37676.61,Success,2025-05-27 20:31:38.299224,HDFC
T640345,U055,M022,22246.76,Success,2025-05-22 11:50:14.299561,ICICI
T694929,U100,M026,19402.35,Success,2025-07-21 03:09:15.299879,Axis
T811218,U070,M008,48556.15,Success,2025-07-18 11:35:30.300194,Axis
T751056,U057,M005,10146.4,Success,2025-07-13 09:39:05.300529,Axis
T225126,U007,M027,27195.86,Success,2025-06-21 01:35:05.300853,ICICI
T247543,U054,M003,19271.14,Success,2025-05-09 04:45:53.301297,HDFC
T107768,U013,M014,16200.31,Success,2025-07-22 19:24:22.301682,Kotak
T434134,U094,M015,34250.75,Success,2025-06-04 19:05:58.302073,SBI
T391276,U043,M016,33308.93,Success,2025-06-16 02:17:59.302582,Axis
T517959,U042,M011,37605.23,Success,2025-05-31 03:32:08.302924,Kotak
T617506,U046,M004,49560.78,Success,2025-05-13 01:21:52.303247,Axis
T367141,U061,M014,13802.4,Success,2025-04-27 00:11:21.303584,ICICI
T154843,U050,M017,22375.9,Success,2025-06-15 22:17:39.303902,Axis
T925120,U054,M026,26594.63,Success,2025-05-09 05:39:34.304228,HDFC
T405314,U088,M002,17934.92,Success,2025-06-05 14:36:21.304565,HDFC
T501200,U046,M009,16322.3,Success,2025-05-11 06:51:30.304884,Axis
T283631,U033,M028,15196.58,Success,2025-05-03 00:20:21.305323,Axis
T907235,U066,M019,30619.95,Failed,2025-05-25 02:12:29.305790,SBI
T105178,U019,M026,42416.7,Success,2025-05-15 22:15:51.306131,HDFC
T311383,U068,M014,45616.25,Success,2025-06-06 16:25:05.306452,ICICI
T117813,U066,M025,11745.72,Success,2025-05-27 05:52:15.306781,SBI
T960442,U061,M028,2190.64,Success,2025-05-02 12:15:00.307126,ICICI
T574622,U003,M008,20469.64,Success,2025-04-30 18:26:39.307446,Axis
T752435,U039,M026,46836.83,Success,2025-05-11 06:48:14.307759,SBI
T322466,U066,M021,20619.49,Success,2025-05-13 04:11:07.308073,SBI
T147418,U089,M011,36592.97,Success,2025-06-17 19:49:14.308399,HDFC
T741165,U095,M018,11244.61,Success,2025-06-24 10:38:08.309012,Axis
T914595,U036,M024,3551.24,Failed,2025-05-22 11:18:49.309421,ICICI
T800420,U075,M001,29235.7,Success,2025-06-07 09:47:45.309754,Axis
T768960,U009,M027,30409.36,Success,2025-06-23 05:53:20.310074,ICICI
T608340,U074,M029,24400.24,Success,2025-07-16 23:12:10.310392,Axis
T385984,U044,M005,27806.41,Success,2025-05-06 23:25:16.310708,Axis
T319933,U047,M013,30508.71,Success,2025-06-16 11:21:36.311023,Axis
T113822,U039,M011,45727.21,Success,2025-06-10 09:31:09.311339,SBI
T314584,U046,M025,38526.69,Success,2025-07-08 08:01:59.311655,Axis
T824882,U063,M010,49394.07,Success,2025-04-27 17:13:39.312066,Kotak
T700872,U042,M016,32046.97,Success,2025-05-17 23:19:38.312429,Kotak
T700873,U033,M022,1040.04,Failed,2025-05-29 00:59:26.312774,Axis
T712869,U081,M025,27470.49,Success,2025-05-09 23:17:00.313132,HDFC
T789817,U056,M001,8512.43,Success,2025-06-25 05:55:28.313477,HDFC
T363166,U035,M005,32568.61,Success,2025-07-13 20:44:12.313799,ICICI
T998224,U006,M026,11740.09,Success,2025-05-05 02:00:00.314124,Kotak
T470959,U068,M020,48750.36,Success,2025-05-09 22:14:58.314443,ICICI
T448256,U067,M009,30565.16,Success,2025-07-19 21:49:05.314757,Axis
T118415,U060,M007,42234.76,Success,2025-05-11 06:03:46.315111,ICICI
